minimum_nights,amenity_score,number_of_reviews,availability_365,price_class,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Unknown,room_type_Private room,room_type_Shared room,room_type_Unknown
-0.3135143132368141,-1.1387242339462817,-0.5203787144335694,-0.6113052740376177,1,False,True,False,False,False,True,False,False
-0.09937318716827241,-2.0891065438886267,0.25509550083693494,-0.542404494307597,0,False,True,False,False,False,True,False,False
-0.3135143132368141,-0.05331492914874019,-0.42914645381351013,1.7619438055519834,1,False,False,True,False,False,True,False,False
-0.09937318716827241,-0.9517637795313942,-0.45195451896852495,-0.5194375677309234,1,True,False,False,False,False,True,False,False
-0.20644375020254327,-0.307788880991226,-0.45195451896852495,1.8997453650120248,1,False,True,False,False,False,True,False,False
0.007697375865998424,-0.4843626434941753,-0.4747625841235398,-0.8486301819965778,1,False,True,False,False,False,False,False,False
-0.15290846868540783,0.6322067370391811,-0.10983354164330242,-0.4964706411542499,1,True,False,False,False,False,False,False,False
0.11476793890026926,-1.0712107365186836,0.18667130537189044,0.13894766080038523,1,False,True,False,False,False,True,False,False
-0.20644375020254327,-2.01639970050506,-0.5203787144335694,-0.8486301819965778,0,False,False,True,False,False,True,False,False
-0.2599790317196787,0.8191671914540684,-0.40633838865849525,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.3135143132368141,0.7672337318943774,-0.4747625841235398,-0.8486301819965778,1,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.027348199368894696,-0.4975706492785546,-0.6725504115754138,0,False,True,False,False,False,True,False,False
-0.3135143132368141,1.530655587421835,0.9849535857974095,1.9303679337809228,3,True,False,False,False,False,False,False,False
-0.20644375020254327,-1.3931981857887679,-0.5203787144335694,-0.8486301819965778,0,True,False,False,False,False,True,False,False
-0.3135143132368141,0.05574533592661096,0.27790356599194976,1.5858640351308195,1,False,True,False,False,False,True,False,False
1.2390088507601131,2.060376874930683,-0.5203787144335694,0.5676636235649584,3,False,True,False,False,False,False,False,False
1.2390088507601131,-0.8894436280597652,-0.42914645381351013,-0.8026963288432307,0,False,False,True,False,False,False,True,False
-0.20644375020254327,-0.027348199368894696,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
1.2390088507601131,0.2894459039452204,0.27790356599194976,1.340883484979635,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.39088241628673165,-0.13264160679831724,0.4834515594504886,1,True,False,False,False,False,True,False,False
0.3824443464859464,-0.09486169679649284,-0.45195451896852495,0.10832509203148716,1,False,True,False,False,False,True,False,False
1.2390088507601131,-0.8478968604120122,-0.5203787144335694,1.5322745397852477,1,True,False,False,False,False,True,False,False
-0.15290846868540783,0.44005293666832423,-0.4975706492785546,-0.8486301819965778,2,True,False,False,False,False,False,False,False
1.2390088507601131,1.0944145271204304,-0.24668193257339144,-0.40460293484755566,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.297402189079288,-0.018601281023243075,0.0853581654548136,1,False,False,False,False,True,False,False,False
-0.2599790317196787,-0.728449903424723,-0.42914645381351013,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,0.23751244438552943,0.11824710990684593,-0.13665545811969745,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.46358925967029896,0.5059842175420981,-0.2668013753875143,1,False,False,True,False,False,False,False,False
-0.2599790317196787,0.5075664340959224,0.0954390447518311,1.578208392938595,1,False,False,True,False,False,False,False,False
1.2390088507601131,0.5802732774794901,-0.5203787144335694,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,0.3673460932847569,1.1902261721925431,-0.6955173381520874,1,True,False,False,False,False,False,False,False
1.1319382877258424,0.8555206131458521,1.5095390843627507,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,0.8087804995421299,-0.45195451896852495,-0.8486301819965778,2,False,True,False,False,False,True,False,False
-0.3135143132368141,-1.351651418141015,-0.4747625841235398,1.945679218165372,0,True,False,False,False,False,True,False,False
-0.2599790317196787,-0.05331492914874019,1.6463874752928398,1.3179165584029613,1,False,False,False,False,False,False,False,False
-0.3135143132368141,-1.1283375420343438,-0.4975706492785546,0.21550408272263044,1,False,False,True,False,False,True,False,False
-0.3135143132368141,0.8139738454980995,-0.3607222583484656,-0.5194375677309234,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.9309903957075178,-0.26948999772840626,-0.21321188004194266,1,True,False,False,False,False,True,False,False
-0.3135143132368141,0.7516536940264702,-0.31510612803843596,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.2599790317196787,2.065570220886652,-0.2922980628834211,1.6777317414375137,3,False,True,False,False,False,False,False,False
1.2390088507601131,0.4712130124041389,-0.42914645381351013,1.6777317414375137,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.14160181040021502,-0.2238738674183766,-0.2821126597719633,1,False,True,False,False,False,True,False,False
-0.3135143132368141,-0.7544166332045685,1.3270745631226322,-0.5806827052687196,1,True,False,False,False,False,False,False,False
-0.09937318716827241,0.6374000829951498,-0.5203787144335694,-0.8486301819965778,2,False,True,False,False,False,True,False,False
1.2390088507601131,-1.673638867411099,-0.5203787144335694,-0.5041262833464744,0,True,False,False,False,False,True,False,False
-0.20644375020254327,-0.9777305093112397,-0.3379141931934508,1.7695994477442079,1,False,False,True,False,False,True,False,False
-0.09937318716827241,0.7464603480705013,1.486731019207736,0.07770252326258908,2,False,True,False,False,False,False,False,False
0.007697375865998424,-1.413971569612644,-0.24668193257339144,-0.40460293484755566,0,True,False,False,False,False,True,False,False
-0.20644375020254327,0.13883887122211663,-0.5203787144335694,0.4375177062971415,1,True,False,False,False,False,True,False,False
-0.15290846868540783,1.8318696528680427,0.43756002207705363,0.047079954493691005,3,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.027348199368894696,-0.38353032350348043,1.8155333008975552,1,True,False,False,False,False,True,False,False
-0.3135143132368141,-1.1698843096820966,-0.4747625841235398,-0.8486301819965778,0,True,False,False,False,False,True,False,False
1.2390088507601131,-0.06370162106067853,-0.3607222583484656,1.7466325211675344,1,False,True,False,False,False,False,False,False
-0.09937318716827241,1.6656825822770314,1.053377781262454,0.3150274312215492,2,False,True,False,False,False,False,False,False
1.2390088507601131,-1.2685578828455093,-0.5203787144335694,1.3026052740185123,0,False,False,False,False,True,True,False,False
-0.20644375020254327,1.2865683274912871,-0.5203787144335694,0.5217297704116112,2,True,False,False,False,False,False,False,False
-0.3135143132368141,0.1232588333542091,-0.5203787144335694,0.37627256875934534,1,False,True,False,False,False,False,False,False
-0.2599790317196787,1.463142089994237,-0.3607222583484656,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.15290846868540783,-0.5934229085695264,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,False,False,True
-0.2599790317196787,-0.36491568650688616,1.7832358662229288,1.1877706411351445,1,False,False,True,False,False,False,False,False
-0.09937318716827241,-0.6193896383493719,3.1517197755238193,0.7360877517938977,1,True,False,False,False,False,False,False,False
0.1683032204174047,-0.9829238552672088,-0.5203787144335694,0.9045118800228372,1,False,True,False,False,False,True,False,False
0.007697375865998424,0.7620403859384085,-0.45195451896852495,-0.5194375677309234,2,True,False,False,False,False,False,False,False
-0.20644375020254327,1.7435827716165677,-0.5203787144335694,-0.8486301819965778,3,False,True,False,False,False,False,False,False
-0.15290846868540783,-0.11044173466440035,-0.42914645381351013,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,-1.2270111151977567,-0.4975706492785546,-0.6572391271909648,0,False,True,False,False,False,True,False,False
-0.09937318716827241,2.1954038697858795,-0.26948999772840626,-0.5041262833464744,3,False,True,False,False,False,False,False,False
-0.2599790317196787,-1.0867907743865908,-0.2238738674183766,1.639453530476391,1,False,True,False,False,False,True,False,False
-0.2599790317196787,-1.247784499021633,0.00420678413177176,1.1571480723662464,0,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.027348199368894696,-0.4975706492785546,-0.6495834849987403,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-1.0192772769589926,-0.24668193257339144,-0.8486301819965778,0,True,False,False,False,False,True,False,False
-0.09937318716827241,1.7747428473523827,0.04982291444180143,-0.8486301819965778,2,False,True,False,False,False,False,False,False
1.2390088507601131,-1.1698843096820966,0.9393374554873799,1.5858640351308195,1,False,True,False,False,False,True,False,False
-0.15290846868540783,-0.09486169679649284,-0.5203787144335694,-0.4275698614242292,1,False,True,False,False,False,True,False,False
-0.045837905651137,-1.195851039461942,0.27790356599194976,-0.39694729265533113,1,False,True,False,False,False,True,False,False
-0.3135143132368141,-0.027348199368894696,-0.31510612803843596,-0.8486301819965778,1,True,False,False,False,False,True,False,False
1.1854735692429776,0.8035871535861612,-0.5203787144335694,1.9074010072042493,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.027348199368894696,-0.4975706492785546,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.19872861591587482,-0.5203787144335694,-0.6648947693831894,1,False,True,False,False,False,False,True,False
-0.3135143132368141,-1.237397807109695,3.9956181862593683,0.34564999999044727,1,False,False,False,False,True,False,False,False
0.1683032204174047,-1.9644662409453688,-0.5203787144335694,-0.8486301819965778,0,True,False,False,False,False,True,False,False
9.269301078330425,-0.43242918393448426,-0.4975706492785546,0.827955458100592,1,False,True,False,False,False,True,False,False
-0.2599790317196787,0.48679305027204606,5.158829509165125,1.049969081675103,1,True,False,False,False,False,False,False,False
0.007697375865998424,0.03497195210273464,-0.42914645381351013,-0.6113052740376177,1,False,False,False,False,True,True,False,False
1.2925441322772486,0.4764063583601081,0.18667130537189044,-0.3433577973097595,1,False,True,False,False,False,False,False,False
-0.045837905651137,-0.307788880991226,-0.38353032350348043,1.945679218165372,1,False,False,True,False,False,True,False,False
-0.3135143132368141,0.10767879548630195,-0.5203787144335694,1.256671420865165,1,False,True,False,False,False,True,False,False
1.2390088507601131,0.1544189090900238,0.20947937052690527,1.6471091726686156,2,True,False,False,False,False,False,False,False
1.1854735692429776,0.2998325958571584,-0.5203787144335694,1.7006986680141873,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.4999426813620828,-0.10983354164330242,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,-1.304911304537293,-0.3379141931934508,0.9045118800228372,0,False,False,True,False,False,True,False,False
-0.09937318716827241,0.13364552526614745,-0.4975706492785546,1.945679218165372,1,True,False,False,False,False,False,False,False
-0.2599790317196787,-0.2246953456957203,-0.42914645381351013,-0.8486301819965778,1,False,False,True,False,False,True,False,False
-0.2599790317196787,-1.507451796820088,1.4411148888977063,-0.41991421923200467,0,False,False,False,True,False,True,False,False
-0.2599790317196787,-1.143917579902251,0.43756002207705363,1.5016519710163498,1,False,False,True,False,False,False,False,False
-0.3135143132368141,-1.9333061652095538,-0.40633838865849525,0.5906305501416319,0,True,False,False,False,False,True,False,False
-0.2599790317196787,-1.09198412034256,-0.06421741133327274,-0.8256632554199043,0,True,False,False,False,False,True,False,False
-0.15290846868540783,0.5023730881399535,0.8252971297123057,1.004035228521756,1,True,False,False,False,False,False,False,False
-0.2599790317196787,1.7435827716165677,-0.31510612803843596,1.547585824169697,2,False,True,False,False,False,False,False,False
0.007697375865998424,0.2946392499011896,-0.5203787144335694,1.9380235759731474,2,True,False,False,False,False,False,False,True
0.8642618801401651,1.857836382647888,-0.4975706492785546,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.9517637795313942,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.15290846868540783,0.1699989469579309,1.2814584328126024,0.16957022956928333,2,False,False,True,False,False,False,False,False
-0.2599790317196787,1.3436951330069478,-0.42914645381351013,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.027348199368894696,0.00420678413177176,-0.8256632554199043,1,True,False,False,False,False,False,False,False
0.007697375865998424,-1.3152979964492313,-0.5203787144335694,-0.8486301819965778,0,False,True,False,False,False,True,False,False
1.2390088507601131,0.3673460932847569,-0.5203787144335694,1.7236655945908608,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-1.4295516074805514,3.6763052740891604,1.9227122915886983,0,True,False,False,False,False,True,False,False
-0.20644375020254327,0.019391914234827123,1.6007713449828103,0.17722587176150784,1,False,False,True,False,False,False,False,False
-0.2599790317196787,-0.8011567468082904,0.32351969630197946,0.3686169265671208,1,True,False,False,False,False,True,False,False
-0.2599790317196787,0.9541941863092653,-0.4747625841235398,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.9829238552672088,2.5359020163384183,0.7667103205627959,1,False,True,False,False,False,True,False,False
-0.20644375020254327,0.38292613115266405,-0.4975706492785546,-0.8486301819965778,1,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.7751900170284449,-0.04140934617825791,0.33033871560599826,1,True,False,False,False,False,False,False,False
-0.20644375020254327,-0.11044173466440035,0.5059842175420981,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.20644375020254327,1.0476744135167089,-0.45195451896852495,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.151988502312153,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.3135143132368141,0.019391914234827123,-0.5203787144335694,-0.5500601364998216,1,False,False,True,False,False,False,False,False
-0.2599790317196787,0.10767879548630195,0.5972164781621575,0.7590546783705714,1,True,False,False,False,False,False,False,False
-0.20644375020254327,-0.07408831297261652,-0.45195451896852495,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.20644375020254327,0.1699989469579309,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.15290846868540783,0.5387265098317371,-0.38353032350348043,-0.7873850444587817,2,True,False,False,False,False,False,False,False
0.2753737834516755,2.25253067530154,-0.5203787144335694,-0.8333188976121287,3,True,False,False,False,False,False,False,False
-0.2599790317196787,0.11287214144227113,11.795976469274441,0.5217297704116112,1,False,True,False,False,False,True,False,False
0.007697375865998424,-1.61131871593947,-0.5203787144335694,-0.7720737600743326,0,True,False,False,False,False,True,False,False
0.7571913171058944,-0.04292823723680184,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.3135143132368141,-0.027348199368894696,-0.4975706492785546,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.3135143132368141,-1.0296639688709306,2.1025487783931367,-0.2668013753875143,1,False,False,True,False,False,True,False,False
0.007697375865998424,0.46082632049220057,-0.13264160679831724,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.5259094111419282,5.957111789590644,-0.335702155117535,1,True,False,False,False,False,True,False,False
-0.20644375020254327,-0.33375561077107146,-0.42914645381351013,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.15290846868540783,-0.0013814695890492007,-0.5203787144335694,-0.8486301819965778,1,False,False,True,False,False,True,False,False
0.007697375865998424,0.15961225504599294,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,1.7487761175725374,-0.5203787144335694,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.2599790317196787,-0.19353526995990603,-0.4975706492785546,1.049969081675103,1,True,False,False,False,False,True,False,False
1.2390088507601131,1.255408251755473,-0.5203787144335694,1.73897687897531,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.40126910819866995,0.00420678413177176,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.3135143132368141,-0.7907700548963524,0.7112568039372317,1.578208392938595,1,True,False,False,False,False,True,False,False
-0.2599790317196787,-0.9050236659276724,-0.40633838865849525,-0.8486301819965778,0,True,False,False,False,False,True,False,False
-0.2599790317196787,-0.027348199368894696,0.07263097959681626,1.2949496318262876,1,False,True,False,False,False,True,False,False
1.2390088507601131,-1.1854643475500037,-0.5203787144335694,1.3332278427874102,1,False,False,False,False,True,True,False,False
1.2390088507601131,-0.027348199368894696,-0.5203787144335694,1.9380235759731474,2,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.37530237841882447,-0.3379141931934508,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,-1.1698843096820966,-0.4975706492785546,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.3135143132368141,0.18038563886986927,-0.5203787144335694,1.0652803660595522,2,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.6141962923934028,-0.38353032350348043,-0.09837724715857486,1,True,False,False,False,False,False,False,False
-0.09937318716827241,1.5410422793337735,1.9428923223080328,0.34564999999044727,3,False,True,False,False,False,False,False,False
-0.2599790317196787,1.6501025444091242,-0.3607222583484656,1.432751191286329,3,False,True,False,False,False,False,False,True
-0.2599790317196787,-0.8790569361478269,-0.4975706492785546,-0.4581924301931273,1,False,False,True,False,False,True,False,False
-0.3135143132368141,-1.0192772769589926,-0.4975706492785546,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,0.46082632049220057,-0.38353032350348043,1.9303679337809228,1,False,False,False,True,False,True,False,False
-0.3135143132368141,-0.5259094111419282,-0.3379141931934508,0.4681402750660396,1,False,False,True,False,False,True,False,False
1.2390088507601131,-1.9229194732976158,-0.5203787144335694,1.754288163359759,0,True,False,False,False,False,True,False,False
-0.2599790317196787,1.0580611054286473,-0.4975706492785546,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,0.8607139591018209,4.3833552938946205,1.8155333008975552,2,True,False,False,False,False,False,False,False
-0.3135143132368141,-1.143917579902251,-0.45195451896852495,-0.3050795863486369,1,False,True,False,False,False,True,False,False
-0.3135143132368141,-1.040050660782869,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,0.2427057903414986,-0.4975706492785546,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,1.1255746028562454,-0.42914645381351013,-0.5347488521153725,2,False,True,False,False,False,False,False,False
-0.20644375020254327,0.5335331638757679,-0.13264160679831724,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.19353526995990603,1.5779632798277954,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,-1.2529778449776021,-0.2922980628834211,1.547585824169697,0,True,False,False,False,False,True,False,False
1.2390088507601131,0.434859590712355,-0.4975706492785546,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.027348199368894696,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.09937318716827241,0.9230341105734503,-0.06421741133327274,-0.8486301819965778,2,False,True,False,False,False,True,False,False
-0.3135143132368141,-1.195851039461942,4.086850446879428,-0.8486301819965778,1,False,False,False,False,False,True,False,False
1.2390088507601131,1.4164019763905147,-0.5203787144335694,-0.5194375677309234,2,False,True,False,False,False,False,False,False
1.2390088507601131,1.0840278352084929,-0.38353032350348043,-0.6802060537676383,2,False,True,False,False,False,False,False,False
-0.3135143132368141,0.23231909842956025,-0.08702547648828758,-0.5653714208842706,1,False,True,False,False,False,True,False,False
-0.2599790317196787,1.0996078730764,-0.08702547648828758,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.03254154532486387,-0.4975706492785546,-0.32804651292531045,1,True,False,False,False,False,False,False,False
-0.20644375020254327,1.4423687061703603,-0.2238738674183766,-0.2821126597719633,2,False,True,False,False,False,False,False,False
1.1319382877258424,-0.2766288052554113,1.1902261721925431,-0.8486301819965778,1,True,False,False,False,False,False,False,False
1.2390088507601131,0.6737535046869337,-0.2922980628834211,-0.8486301819965778,1,False,True,False,False,False,False,False,False
1.2390088507601131,-1.7359590188827283,-0.5203787144335694,-0.2668013753875143,0,False,True,False,False,False,True,False,False
-0.2599790317196787,-1.1854643475500037,0.6200245433171723,0.5217297704116112,0,False,False,True,False,False,True,False,False
-0.3135143132368141,2.122697026402313,-0.5203787144335694,-0.8486301819965778,3,False,True,False,False,False,False,False,False
-0.3135143132368141,-1.0348573148268998,-0.38353032350348043,-0.4275698614242292,0,False,False,True,False,False,True,False,False
-0.2599790317196787,0.7828137697622845,3.6534972089341458,1.0959029348284501,2,False,True,False,False,False,True,False,False
-0.3135143132368141,0.7724270778503469,0.5972164781621575,-0.4658480723853518,2,True,False,False,False,False,False,False,False
-0.15290846868540783,0.3257993256370039,-0.24668193257339144,-0.8486301819965778,1,True,False,False,False,False,False,False,False
0.007697375865998424,-1.2114310773298493,-0.018601281023243075,1.210737567711818,0,True,False,False,False,False,True,False,False
-0.3135143132368141,2.1954038697858795,-0.06421741133327274,1.639453530476391,3,False,True,False,False,False,False,False,False
-0.3135143132368141,0.7620403859384085,0.20947937052690527,-0.8486301819965778,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.3025955350352568,-0.4747625841235398,-0.8486301819965778,1,False,True,False,False,False,False,False,False
-0.15290846868540783,1.795516231176259,-0.5203787144335694,-0.8180076132276797,2,False,True,False,False,False,False,False,True
-0.3135143132368141,0.2686725201213441,0.7568729342472612,1.9150566493964738,1,False,False,True,False,False,True,False,False
-0.3135143132368141,-0.38568907033076244,4.611435945444769,1.1571480723662464,1,False,True,False,False,False,False,True,False
-0.15290846868540783,-0.5726495247456501,0.04982291444180143,-0.8180076132276797,1,False,True,False,False,False,False,False,False
-0.3135143132368141,-2.0631398141087813,-0.5203787144335694,-0.8486301819965778,0,True,False,False,False,False,True,False,False
0.007697375865998424,-0.17276188613602933,-0.38353032350348043,1.608830961707493,1,False,True,False,False,False,True,False,False
-0.20644375020254327,-0.19872861591587482,2.3762455602533143,-0.542404494307597,1,True,False,False,False,False,True,False,False
-0.3135143132368141,0.528339817919799,1.076185846417469,1.8767784384353512,2,True,False,False,False,False,False,False,False
1.1319382877258424,-0.0013814695890492007,0.14105517506186077,1.2030819255195935,1,True,False,False,False,False,False,False,False
-0.2599790317196787,-0.07408831297261652,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.2599790317196787,0.2427057903414986,-0.5203787144335694,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.20644375020254327,0.6893335425548408,-0.5203787144335694,-0.36632472388643306,1,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.027348199368894696,0.7112568039372317,0.016457385724792925,0,False,False,True,False,False,False,False,True
-0.3135143132368141,1.380048554698731,-0.5203787144335694,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.2599790317196787,1.79032288522029,-0.45195451896852495,1.8920897228198001,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-1.2997179585813239,-0.5203787144335694,-0.8486301819965778,0,False,True,False,False,False,True,False,False
-0.2599790317196787,0.12845217931017827,-0.3607222583484656,1.4557181178630025,1,False,False,False,False,False,False,False,False
-0.20644375020254327,1.4994955116860207,-0.1554496719533321,-0.8026963288432307,2,True,False,False,False,False,False,False,False
-0.15290846868540783,0.04535864401467262,-0.2238738674183766,-0.32804651292531045,1,False,True,False,False,False,False,False,False
-0.20644375020254327,-0.8582835523239506,-0.40633838865849525,-0.8486301819965778,1,False,True,False,False,False,True,False,False
0.007697375865998424,0.1492255631340546,0.802489064557291,1.7006986680141873,1,True,False,False,False,False,True,False,False
-0.3135143132368141,1.0528677594726779,3.76753753470922,1.6624204570530647,2,False,True,False,False,False,False,False,False
-0.15290846868540783,0.4036995149765404,-0.5203787144335694,-0.8486301819965778,1,False,True,False,False,False,True,False,False
-0.3135143132368141,0.060938681882580135,-0.45195451896852495,-0.8486301819965778,1,False,False,True,False,False,False,False,False
-0.045837905651137,-1.1802710015940348,-0.31510612803843596,1.7006986680141873,1,False,True,False,False,False,True,False,False
-0.3135143132368141,-2.141040003448318,-0.5203787144335694,-0.8486301819965778,0,True,False,False,False,False,True,False,False
-0.3135143132368141,0.2946392499011896,-0.5203787144335694,-0.8486301819965778,1,False,True,False,False,False,False,False,False
-0.15290846868540783,1.582589046981526,0.8481051948673206,-0.8180076132276797,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.4947493354061136,-0.4975706492785546,-0.8026963288432307,1,False,True,False,False,False,True,False,False
-0.2599790317196787,-1.09198412034256,-0.13264160679831724,-0.28976830196418785,0,False,True,False,False,False,True,False,False
-0.15290846868540783,-0.3233689188591335,-0.13264160679831724,-0.12899981592747295,1,False,False,True,False,False,False,False,False
1.2390088507601131,-1.704798943146914,-0.4747625841235398,-0.8486301819965778,0,False,False,True,False,False,True,False,False
-0.2599790317196787,-0.9154103578396108,3.3798004270739677,-0.8486301819965778,1,False,True,False,False,False,True,False,False
-0.20644375020254327,-0.6193896383493719,-0.2922980628834211,0.5906305501416319,1,True,False,False,False,False,False,False,False
-0.15290846868540783,0.7620403859384085,-0.42914645381351013,-0.8486301819965778,2,True,False,False,False,False,False,False,False
0.3824443464859464,2.4083310539806133,-0.4975706492785546,1.386817338132982,3,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.9361837416634871,-0.5203787144335694,-0.15962238469637102,1,False,True,False,False,False,True,False,False
-0.3135143132368141,0.04535864401467262,-0.5203787144335694,-0.8486301819965778,1,True,False,False,False,False,True,False,False
-0.09937318716827241,-0.6505497140851866,-0.40633838865849525,-0.7108286225365364,1,False,True,False,False,False,False,False,False
1.2390088507601131,1.3333084410950093,-0.42914645381351013,1.3179165584029613,2,False,True,False,False,False,False,False,False
-0.2599790317196787,-0.4687826056262681,-0.5203787144335694,-0.8256632554199043,1,False,False,True,False,False,True,False,False
-0.2599790317196787,0.05574533592661096,0.20947937052690527,-0.27445701757973884,1,False,False,True,False,False,False,False,False
-0.2599790317196787,-0.35972234055091695,-0.42914645381351013,-0.8486301819965778,1,False,True,False,False,False,True,False,False
-0.3135143132368141,0.528339817919799,-0.24668193257339144,-0.8486301819965778,1,True,False,False,False,False,False,False,False
-0.2599790317196787,-1.0088905850470544,-0.42914645381351013,-0.6419278428065157,0,False,False,False,False,False,True,False,False
-0.3135143132368141,-0.19872861591587482,-0.4975706492785546,-0.8486301819965778,1,False,True,False,False,False,True,False,False
-0.20644375020254327,1.2917616734472568,-0.4975706492785546,-0.8486301819965778,3,False,False,False,False,False,False,False,False
-0.2599790317196787,-0.6505497140851866,2.2850132996332553,1.6930430258219626,1,True,False,False,False,False,True,False,False
1.2925441322772486,0.7516536940264702,-0.3607222583484656,0.429862064104917,1,False,True,False,False,False,False,False,False
-0.2599790317196787,1.7539694635285061,-0.5203787144335694,-0.7108286225365364,3,True,False,False,False,False,False,False,False
-0.09937318716827241,-1.4970651049081498,-0.4747625841235398,-0.8486301819965778,0,True,False,False,False,False,True,False,False
-0.045837905651137,-1.0504373526948072,0.391943891767024,1.6700760992452892,1,False,True,False,False,False,True,False,False
-0.20644375020254327,0.1544189090900238,0.27790356599194976,1.3638504115563084,2,True,False,False,False,False,False,False,False
-0.3135143132368141,-0.11044173466440035,0.7340648690922464,-0.8486301819965778,1,False,True,False,False,False,False,True,False
-0.3135143132368141,0.7776204238063157,-0.5203787144335694,1.945679218165372,2,False,True,False,False,False,False,False,False
-0.3135143132368141,-0.35972234055091695,0.46036808723206846,-0.8486301819965778,1,False,True,False,False,False,True,False,False
-0.2599790317196787,1.7643561554404446,7.644908611061742,0.4068951375282434,2,True,False,False,False,False,False,False,False
-0.20644375020254327,0.4036995149765404,-0.45195451896852495,-0.8486301819965778,2,False,True,False,False,False,False,False,False
0.007697375865998424,0.9490008403532958,-0.45195451896852495,-0.73379554911321,2,False,False,True,False,False,False,False,False
-0.15290846868540783,0.7672337318943774,-0.2922980628834211,-0.8486301819965778,2,True,False,False,False,False,False,False,False
-0.09937318716827241,0.35695940137281856,-0.42914645381351013,0.047079954493691005,1,False,True,False,False,False,True,False,False
